,title,link,image,author,price,discount,publisher,pubdate,isbn,description
41,파이썬 라이브러리를 활용한 머신러닝 번역개정판 사이킷런 핵심 개발자가 쓴 머신러닝과 데이터 과학 실무서 ,http://book.naver.com/bookdb/book_detail.php?bid=14645299,https://bookthumb-phinf.pstatic.net/cover/146/452/14645299.jpg?type=m1&udate=20201201,안드레아스 뮐러|세라 가이도,32000,28800,한빛미디어,20190329,1162241640 9791162241646,사이킷런 핵심 개발자에게 배우는 머신러닝 이론과 구현 현업에서 머신러닝을 연구하고 인공지능 서비스를 개발하기 위해 꼭 학위를 받을 필요는 없습니다 사이킷런 SCIKIT LEARN 과 같은 훌륭한 머신러닝 라이브러리가 복잡하고 난해한 작업을 직관적인 인터페이스로 감싸주는 덕분이죠 이 책에서는 
42,파이썬 코딩 0교시 대세는 국영수코 교과서보다 먼저 만나는 첫 코딩 ,http://book.naver.com/bookdb/book_detail.php?bid=19068597,https://bookthumb-phinf.pstatic.net/cover/190/685/19068597.jpg?type=m1&udate=20210508,줄리 스웨이,18000,16200,프리렉,20210430,8965402921 9788965402923,파이썬 코딩 0교시에서 태어나는 코딩 천재파이썬 코딩 0교시에 오신 것을 환영합니다 무작정 외우기도 두루뭉술한 학습 목표도 없습니다 대신 이 모든 것은 간결하고 직관적인 파이썬을 기반으로 이루어집니다 일단 파이썬으로 코딩의 기본을 다졌다면 이를 발전시켜도 좋고 다른 언어로 새 
43,파이썬으로 배우는 포트폴리오 전1235권 금융공학 퀀트 투자의 기초부터 투자 모델 머신 러닝까지 ,http://book.naver.com/bookdb/book_detail.php?bid=18121206,https://bookthumb-phinf.pstatic.net/cover/181/212/18121206.jpg?type=m1&udate=20210327,곽승주,26000,23400,길벗,20210315,1165214865 9791165214869,포트폴리오 재무 기초 파이썬 프로그래밍 기술까지 실제 재무 데이터로 구현하는 이론과 실전의 최적 조합 이 책은 주식 투자에서 위험을 줄이고 재무 기초 포트폴리오 이론 투자 모델을 수학과 그림 파이썬 코드를 사용해 명확히 이해시키고자 했다 파이썬의 기초는 물론 NUMPY MATPLOTLIB PANDAS의 
44,파이썬 딥러닝 머신러닝 입문 Python Deep Learning Machine Learning ,http://book.naver.com/bookdb/book_detail.php?bid=17597510,https://bookthumb-phinf.pstatic.net/cover/175/975/17597510.jpg?type=m1&udate=20210509,오승환,25000,22500,정보문화사,20210105,8956749000 9788956749006,아직도 파이썬을 모른다고 이 책은 코드를 직접 입력하고 실행하는 데 필요한 기본적인 환경을 구글 코랩 을 활용하여 파이썬의 가장 기본적인 문법 중 핵심적인 내용만 간단하게 설명한다 머신러닝과 딥러닝을 직접 경험해보고 싶지만 파이썬 초보자라면 이 책이 적합할 것이다 데이터를 
45,파이썬으로 배우는 게임 개발 입문편 퀴즈 주사위 제비 뽑기 미로 진단 애플리케이션 블록 낙하 퍼즐 RPG 등을 만들며 배운다 ,http://book.naver.com/bookdb/book_detail.php?bid=16851586,https://bookthumb-phinf.pstatic.net/cover/168/515/16851586.jpg?type=m1&udate=20210105,히로세 츠요시 지음|김연수,28000,25200,제이펍,20201026,1190665441 9791190665445,인기 장르의 게임을 만들며 배우는 파이썬 활용법 25년차 현직 게임 프로그래머가 알려 주는 게임 개발 노하우 파이썬은 초보자도 직관적으로 이해하기 입문편에서는 파이썬의 기초 규칙을 먼저 안내하고 미로 게임 블록 낙하 퍼즐 RPG 등의 다양한 게임을 만드는 과정을 설명합니다 
46,클린 파이썬 효과적인 파이썬 코딩 기법 ,http://book.naver.com/bookdb/book_detail.php?bid=18875266,https://bookthumb-phinf.pstatic.net/cover/188/752/18875266.jpg?type=m1&udate=20210417,수닐 카필,22000,19800,에이콘출판,20210416,116175511X 9791161755113,파이썬을 더 나은 방법으로 코딩할 수 있도록 팁과 방법을 알려주는 지침서다 파이썬의 내장 데이터 구조 함수와 클래스 딕셔너리 모듈 및 메타 클래스 이터레이터 비동기 프로그래밍 등을 다룬다 또한 파이썬 코드를 위한 디버깅과 테스트 방법을 알아보고 다양한 파이썬 도구를 살펴볼 것이다 
47,파이썬으로 배우는 머신러닝 입문 딥러닝에서 적대적 생성 네트워크까지 ,http://book.naver.com/bookdb/book_detail.php?bid=19005854,https://bookthumb-phinf.pstatic.net/cover/190/058/19005854.jpg?type=m1&udate=20210518,오제키 마사유키,19800,17820,성안당,20210430,8931589417 9788931589412, 파이썬으로 배우는 머신러닝 입문 은 마법 거울과의 만남 머신러닝의 발견 추억의 붓꽃 이미지 데이터의 학습 미래의 예측 심층 학습의 비밀 등을 수록하고 있는 책이다 
48,파이썬 라이브러리를 활용한 데이터 분석 영화 평점 이름 통계 선거 데이터 등 실사례 사용 ,http://book.naver.com/bookdb/book_detail.php?bid=14922211,https://bookthumb-phinf.pstatic.net/cover/149/222/14922211.jpg?type=m1&udate=20201111,웨스 맥키니,35000,31500,한빛미디어,20190520,116224190X 9791162241905,빅데이터 분석에 관한 가장 완벽한 교재 이 책은 NUMPY PANDAS MATPLOTLIB IPYTHON JUPYTER 등 다양한 파이썬 라이브러리를 사용해서 효과적으로 데이터를 분석하는 방법을 알려준다 PANDAS의 새로운 기능뿐만 아니라 메모리 사용량을 줄이고 성능을 개선하는 고급 사용법까지 다룬다 또한 
49,머신 러닝 딥 러닝에 필요한 기초 수학 with 파이썬,http://book.naver.com/bookdb/book_detail.php?bid=16890922,https://bookthumb-phinf.pstatic.net/cover/168/909/16890922.jpg?type=m1&udate=20201105,조준우,27000,24300,인사이트,20201104,8966262856 9788966262854,머신 러닝 딥 러닝 왕초보 라 할 수 있는 분들을 대상으로 약 2년간 여러 차례 강의를 진행한 콘텐츠를 토대로 만들어졌다 저자는 강의를 하는 동안 독자의 눈높이에 맞게 내용들을 다듬었으며 독자와 머신 러닝 사이의 간극을 메우기 위해 머신 러닝 딥 러닝에 필요한 기초 수학만을 간추려 놓았다 우선 
50,데이터 과학 기반의 파이썬 빅데이터 분석 IT COOKBOOK ,http://book.naver.com/bookdb/book_detail.php?bid=17762418,https://bookthumb-phinf.pstatic.net/cover/177/624/17762418.jpg?type=m1&udate=20210220,이지영,28000,27160,한빛아카데미,20201230,1156645077 9791156645078,핵심 파이썬 문법을 배울 수 있습니다 4차 산업혁명 데이터 과학 빅데이터의 관계를 이해하고 빅데이터 분석에 적용할 데이터 과학 방법론을 배웁니다 빅데이터 분석에 필요한 핵심 파이썬 문법을 살펴보고 빅데이터 수집 방법으로 유용한 파이썬 크롤링 방법도 실습과 함께 살펴봅니다 기본 분석부터 
51,이것이 데이터 분석이다 with 파이썬 파이썬으로 배우는 데이터 분석 입문 ,http://book.naver.com/bookdb/book_detail.php?bid=16237901,https://bookthumb-phinf.pstatic.net/cover/162/379/16237901.jpg?type=m1&udate=20210211,윤기태,28000,25200,한빛미디어,20200210,1162242515 9791162242513,실생활 예제로 쉽게 단계별 분석에 따라 구조적으로 배우는 데이터 분석 입문서데이터를 다루는 데 언어나 라이브러리는 도구일 뿐입니다 진짜 중요한 것은 문제해결 능력입니다 이 책은 주어진 문제를 어떻게 단계적으로 접근하면 좋을지에 대해 독자 친화적으로 가이드를 주는 책입니다 프로그래밍 기초 
52,두근두근 파이썬 쉽고 재밌고 흥미로운 코딩 맛 ,http://book.naver.com/bookdb/book_detail.php?bid=11573148,https://bookthumb-phinf.pstatic.net/cover/115/731/11573148.jpg?type=m1&udate=20210129,천인국,24000,22800,생능출판사,20170116,8970508937 9788970508931, 두근두근 파이썬 은 프로그래밍을 처음 시작하는 학습자도 쉽게 따라올 수 있도록 변수 조건문 반복문 함수 등의 기본적인 프로그래밍 개념을 자세히 설명하여 탄탄한 기초를 만들 수 있다 또한 적절한 그림을 가능한 많이 사용하여 더욱 친숙하고 지루하지 않으며 독자들이 이해하기 쉬우며 
53,파이썬 코딩 도장,http://book.naver.com/bookdb/book_detail.php?bid=14144026,https://bookthumb-phinf.pstatic.net/cover/141/440/14144026.jpg?type=m1&udate=20191011,남재윤,25000,22500,길벗,20181130,1160506183 9791160506181,외우기만 해서는 파이썬도 어렵다 프로그래밍은 연습으로 배우는 것 문법을 외우기만 해서는 파이썬도 배우기 어렵다 프로그래밍은 개념을 습득하고 최고의 학습은 반복이고 스스로 생각하기다 파이썬 문법을 학습한 다음에는 반드시 퀴즈를 풀어보게 했다 퀴즈를 풀어본 다음에는 반드시 연습문제로 
54,파이썬으로 만드는 인공지능,http://book.naver.com/bookdb/book_detail.php?bid=17848721,https://bookthumb-phinf.pstatic.net/cover/178/487/17848721.jpg?type=m1&udate=20210220,오일석|이진선,31000,30070,한빛아카데미(교재),20210105,1156645085 9791156645085,이론과 실습으로 배우는 인공지능과 딥러닝인공지능 이론을 79개의 파이썬 프로그램으로 실습하며 배우는 책입니다 컨볼루션 신경망 순환 신경망 강화 학습 등의 인공지능 핵심 이론을 다양한 예시와 수식 그래프를 통해 학습할 수 있습니다 또한 로봇 기자 집 지킴이 비트코인 가격 예측 동요 편곡 패션 
55,금융 파이썬 쿡북 금융 데이터 처리와 기술 분석부터 딥러닝 적용까지 ,http://book.naver.com/bookdb/book_detail.php?bid=17932118,https://bookthumb-phinf.pstatic.net/cover/179/321/17932118.jpg?type=m1&udate=20210406,에릭 르윈슨,35000,31500,에이콘출판,20210210,1161750509 9791161750507,금융 데이터 처리와 기술 분석부터 딥러닝 적용까지 금융 파이썬 쿡북파이썬은 금융에서 가장 보편적으로 사용되는 언어이면서 방대한 라이브러리를 갖고 있다 금융 데이터를 다운로드하는 다양한 방법과 모델링을 위해 준비하는 기법을 알려준다 기술분석에 사용되는 볼린저 밴드 MACD RSI 그리고 
56,데이터 시각화 with 파이썬,http://book.naver.com/bookdb/book_detail.php?bid=18123838,https://bookthumb-phinf.pstatic.net/cover/181/238/18123838.jpg?type=m1&udate=20210325,설진욱,28000,25200,아이콕스,20210320,1164261606 9791164261604,파이썬을 사용하여 데이터 시각화를 시작하는 분에게 권장하는 필독서 기존 전공자들의 주된 영역이었던 빅데이터 이 책은 파이썬을 사용하여 데이터를 시각화하는 데 초점을 두었으며 일반적으로 자주 사용되는 그래프를 항목 별로 나누어 설명하였고 파이썬에서 제공하는 matplotlib seaborn 라이브러리로 
57,파이썬으로 배우는 알고리즘 트레이딩 내 손으로 만드는 자동 주식 거래 시스템 ,http://book.naver.com/bookdb/book_detail.php?bid=14623546,https://bookthumb-phinf.pstatic.net/cover/146/235/14623546.jpg?type=m1&udate=20210416,조대표,40000,36000,위키북스,20190307,1158391463 9791158391461,이 책은 파이썬이라는 프로그래밍 언어를 이용한 알고리즘 트레이딩을 다룹니다 프로그래밍을 전혀 모르는 비전공자나 HTS Home Trading System 로 주식 투자 정도만 할 수 있는 일반인도 빠르게 파이썬과 알고리즘 트레이딩을 배울 수 있는 알고리즘 트레이딩 입문서입니다 파이썬 기초 문법에 대한 
58,파이썬 데이터 분석 실무 테크닉 100 100가지 예제로 배우는 데이터 가공 머신러닝 이미지 자연어 처리의 기술 ,http://book.naver.com/bookdb/book_detail.php?bid=16427881,https://bookthumb-phinf.pstatic.net/cover/164/278/16427881.jpg?type=m1&udate=20210509,시모야마 테루마사.마쯔다 유마.미키 타카유키 지음|손민규,26000,23400,위키북스,20200730,1158392176 9791158392178, 파이썬 데이터 분석 실무 테크닉 100 은 실제 비즈니스 현장에서 마주칠 수 있는 100개의 예제를 풀면서 현장 분위기를 몸에 익히고 현장에 맞게 기술을 응용하는 힘을 기를 수 있게 설계한 문제집입니다 이 책에 실린 100개의 테크닉을 익힌다고 해서 바로 현장에 적용할 수 있는 것은 아니지만 현장 감각을 
59,파이썬과 케라스로 배우는 강화학습 개정판 위키북스 데이터 사이언스 시리즈 54 내 손으로 직접 구현하는 게임 인공지능 ,http://book.naver.com/bookdb/book_detail.php?bid=16315117,https://bookthumb-phinf.pstatic.net/cover/163/151/16315117.jpg?type=m1&udate=20210602,이웅원|양혁렬|김건우|이영무|이의령,28000,25200,위키북스,20200407,115839201X 9791158392017,강화학습의 기초부터 최근 알고리즘까지 친절하게 설명합니다 알파고 로부터 받은 신선한 충격으로 많은 사람들이 강화학습에 관심을 가지기 시작했다 하지만 처음 강화학습을 공부하는 분들을 위한 쉬운 자료나 강의를 찾아보기 어려웠다 외국 강의를 통해 어렵게 이론을 공부하더라도 강화학습을 
60,파이썬으로 배우는 컴퓨팅 사고 문제해결 중심의 파이썬 프로그래밍 ,http://book.naver.com/bookdb/book_detail.php?bid=14618518,https://bookthumb-phinf.pstatic.net/cover/146/185/14618518.jpg?type=m1&udate=20200304,김완섭,17000,16150,인피니티북스,20190227,1185578439 9791185578439,파이썬은 프로그래밍 초보자가 사용하기에 매우 적합한 언어이다 다른 언어에 비해 쉽기 때문에 자신도 소프트웨어 분야에 호기심이 있고 프로그래밍 언어에 관심이 있다면 파이썬으로 시작하는 게 정답일 것이다 그러나 쉬운 초보자용 언어라고 가볍게 생각하면 안 된다 파이썬은 쉬울 뿐만 아니라 매우 
61,파이썬 Express 파워 유저를 위한 ,http://book.naver.com/bookdb/book_detail.php?bid=17526679,https://bookthumb-phinf.pstatic.net/cover/175/266/17526679.jpg?type=m1&udate=20210320,천인국,30000,28500,생능출판,20201120,8970504664 9788970504667,파이썬은 현재 가장 각광받는 언어라고 감히 말할 수 있다 최근에 인공지능이나 데이터 과학 영상 처리 분야는 파이썬으로 프로그램을 작성하는 것이 거의 표준으로 되어 있다 해가 갈수록 파이썬 활용이 폭발적으로 늘어나고 있다 필자가 보기에 파이썬은 두 얼굴을 가진 언어인 거 같다 쉽게 
62,파이썬 입문 예제 중심 ,http://book.naver.com/bookdb/book_detail.php?bid=16328732,https://bookthumb-phinf.pstatic.net/cover/163/287/16328732.jpg?type=m1&udate=20210509,황재호,25000,22500,인포앤북,20200601,1196440921 9791196440923,알지만 파이썬은 처음인 분을 대상으로 내용이 구성되었습니다 이 책은 두 단계로 구성되어 있습니다 첫 단계에서는 변수 데이터 형 조건문 반복문 함수 리스트 튜플 딕셔너리 객체지향 등의 파이썬 기초를 익힙니다 그리고 두 번째 단계에서는 Numpy Pandas Matplotlib의 파이썬 패키지를 이용하여 
